text,label,label_id
"130 
ALEX VAN STIPRIAAN
van het Janskerkhof woonde bĳ voorbeeld de beroemde hoogleraar en 
kort rector magnificus van de Utrechtse universiteit, Christiaan Hendrik 
Trotz. Deze was mede-eigenaar van plantage Georgia in Essequibo. Zĳ n zoon George Hendrik Trotz vertrok naar deze kolonie om er ten 
slotte te eindigen als directeur-generaal.18 Diens daar geboren dochter 
vestigde zich vervolgens weer in Utrecht, waar ze in 1849 overleed.19
George Hendrik was daarnaast geparenteerd aan zĳ n veel bekendere 
voorganger Laurens Storm van ’s Gravesande, die eerst commandeur 
was van Essequibo (1742-1752) en vervolgens twee decennia directeur-
generaal van Essequibo en Demerara (1752-1772). Deze trouwde in 1728 
in Utrecht en bezat daar een huis, ook alweer aan de noordzĳ de van 
De zuidwesthoek van het Janskerkhof met het gebouw van de Staten van Utrecht, c. 1736 
(Het Utrechts Archief)",Colonialism,0
"Daar woonde ook haar ongetrouwde 
zus Cornelia Maria. Zĳ hadden plantages in Suriname geërfd. Voor de 
vrĳmaking in 1863 van 389 Afro-Surinamers waarmee zĳ geen enkele 
band hadden in een land waar ze nog nooit waren geweest, konden de 
zussen ieder 54.820 gulden in hun zak steken. Met name Cornelia Maria 
stond bekend als ‘de weldadige freule’. Zĳ steunde arme mensen in haar 
omgeving, stichtte een ‘bewaarschool’ en een kerkje, en zat met Anna",Historical Slavery,1
"138 
MATTHIJS KUIPERS
Utrecht werd in 1776 ook het investeringsfonds Voordeelig en Voorsigtig 
opgericht – door dezelfde initiatiefnemers als het Contract van 1773 – 
maar dit keer ingeschreven bĳ de Amsterdamse makelaar Abraham van 
Ketwich. De belofte was een jaarlĳks rendement van 4 procent, maar al 
na enkele jaren werd niks meer van dit fonds in de kranten vernomen. Het is waarschĳnlĳk geliquideerd.17 Ook de negotiaties van Dirk Wernard 
van Vloten kregen meer een fondskarakter, maar bleven wel exclusief 
op plantages gericht. In 1774 zette hĳ een groot fonds op, waarbĳ bĳna 
een half miljoen gulden naar zeven plantages in Essequibo en Demerara 
ging. Ongeveer een jaar later volgde zĳn grootste negotiatie, van bĳna 
een miljoen gulden, voor opnieuw diverse planters in dezelfde koloniën.18
De Amsterdamse registratie van Voordeelig en Voorsigtig laat direct 
ook de verwevenheid van de Nederlandse stedelĳke elite en de financiële 
markten zien. Hoewel het hier een Utrechtse groep beleggers betrof, 
zullen we het fonds vanwege zĳn Amsterdamse registratie doorgaans 
terugzien in de statistieken van de hoofdstad en niet in die van Utrecht. Ook Van Vloten handelde niet vanuit een geïsoleerd Utrechts eiland. Hĳ fungeerde ook als loket voor negotiaties uit andere steden, net zoals 
sommige notarissen in andere steden zaken regelden voor Utrechtse 
fondsen. Investeerders waren in deze vervlochten wereld immers 
niet aan stadsgrenzen gebonden. De daadwerkelĳke omvang van de 
financiële banden die welgestelde Utrechters met de koloniën hadden 
in alleen al het decennium 1770-1780, is daarom lastig in te schatten, 
maar ontstĳgt zonder twĳfel het totaalbedrag van ruim 2,5 miljoen 
gulden van de zes door Dirk Wernard van Vloten opgezette negotiaties.19
De Utrechtse wereld van een ‘deftig notaris’
Met de negotiaties van Dirk Wernard van Vloten liep het financieel 
niet goed af.",Historical Slavery,1
"UTRECHTSE NEGOTIATIES EN DE DEFTIGE NOTARIS DIRK WERNARD VAN VLOTEN 
139
Jan Voombergh. Vanuit dit kantoor werden de zaken van Van Vlotens 
negotiaties nog lang na het verstrĳken van hun oorspronkelĳke looptĳd 
afgewikkeld.21
Het mislukken van de meeste van zĳn negotiatiefondsen zal niet heb-
ben bĳgedragen aan de goede naam van Van Vloten. Een waarschĳnlĳk 
satirisch pamflet uit 1784 waarschuwt zelfs voor zĳn oplichtingspraktĳ-
ken. Dit pamflet, dat vermomd was als een brochure voor een Engelstalig 
boek dat nog uitgebreider over deze zaken zou uitwĳden, repte over de 
vuile handel van een ‘voornamen bedrieger’ genaamd Kird Ranrewd. Dit was een anagram voor Dirk Wernard, maar in het pamflet werd 
beweerd dat het Chinees was voor ‘de dikke vette, vier of achtkantige 
Dirk’. Heel Europa moest gewaarschuwd worden voor deze man, die, zo 
claimde het pamflet, ‘zig van der jeugd af op geene zake heeft toegelegd, 
en volstrekt van ware kunde ontblood is’, maar ‘in staat heeft kunnen 
syn, om door een blind vertrouwen op syn naam, de grond te leggen, 
om duizenden van menschen ongelukkig te maken en van het hunne te 
ontzetten’. De aanklacht was, kortom, dat Van Vloten een door oplichting 
rĳk geworden vette vis was.22
Ondanks deze kwaadsprekerĳ genoot Van Vloten ook aanzien in de 
stad. Een eerste indicatie hiervoor is te vinden in de locatie van zĳn 
overlĳden op 20 juli 1801. Hĳ kreeg een fatale beroerte terwĳl hĳ op 
bezoek was in het Maarssense huis Bolenstein, waar op dat moment 
Walraven Robbert baron van Heeckeren van Brandsenburg (1776-1845) 
woonde.23 Van Heeckeren was toen nog een jonge telg uit een adellĳk 
geslacht zonder officiële betrekkingen, maar tĳdens de jaren 1810 en 1820 
zou hĳ afwisselend wethouder en burgemeester van Utrecht worden en 
nog weer later werd hĳ lid van de Tweede Kamer. Het is niet bekend wat 
Van Vloten en Van Heeckeren samenbracht op die dag in 1801, maar Van 
Vlotens aanwezigheid op Bolenstein maakt in ieder geval duidelĳk dat 
hĳ in hogere kringen verkeerde.",Historical Slavery,1
"14 
NANCY JOUWE, MATTHIJS KUIPERS EN REMCO RABEN
De Utrechtse bestuurlĳke elite
De banden tussen Utrecht en de koloniën waren veelvuldig en buiten-
gewoon intensief. Uit ons onderzoek komt naar voren dat tot 40 procent 
van de Utrechtse vroedschapsleden en burgemeesters belangen had-
den in het koloniale systeem en de slavenhandel. Dit is een zeer groot 
aandeel. De Utrechtse bestuurlĳke elite was dus nauw verbonden met 
de koloniale ondernemingen. Die betrokkenheid kon veel verschil-
lende vormen aannemen. Niet alleen investeerde de elite in koloniale 
ondernemingen en projecten, ook leverde de stad bewindhebbers aan 
de koloniale handelscompagnieën en kwamen veel Utrechters uit de 
hogere kringen op verantwoordelĳke koloniale posten in Amerika, 
Afrika of Azië terecht. Voor zĳn eigen schatkist heeft de stad nooit deelgenomen aan kolo-
niale ondernemingen, zoals de stad Amsterdam bĳvoorbeeld wel deed 
door een belangrĳk aandeel in de Sociëteit van Suriname te nemen. Maar 
daar houdt de bestuurlĳke verantwoordelĳkheid niet op. De Staten van 
Utrecht, het bestuur van de provincie dat aan het Janskerkhof zetelde, 
benoemden een eigen bewindhebber in de kamer Amsterdam van de Ver-
enigde Oost-Indische Compagnie (voc) en een in de kamer van de Maze 
(Rotterdam) van de West-Indische Compagnie (wic), om zo toezicht te 
kunnen houden op de grote financiële subsidies die de Staten-Generaal 
Wapenschild met morenhoofden, Janskerkhof 12 (Kosmopolis Utrecht/Anna van Kooij)",Colonialism,0
"Sara Sibilla Verdion en Sibilla 
van Batavia
De verweven levens van een Utrechtse notabele en een 
Aziatische bediende
Esther Captain
Sara Sibilla Verdion was 32 jaar toen ze haar huis aan de Minrebroeder-
straat 20 in Utrecht verliet voor een afspraak met de notaris. Daar liet 
ze in zwierige letters in haar testament vastleggen: ‘Al deze effecten 
die hier met eigen hand geschreven staan volgens mĳn grootboek 1 
en 2 heb ik mede ten huwelĳk gebragt. Op den 13 maart 1741 is Sara 
Verdion die dit geschreven heeft getrouwt met Cornelis van Hengst.’1 
Het notarisstuk ondertekende ze niet alleen met haar handtekening, 
maar ook met een frivole guirlande. Het doet vermoeden dat het een 
gelukkige dag voor Sara Sibilla was. Het was haar tweede huwelĳk: 
een jaar eerder was ze weduwe geworden. Zĳ liet bĳ de notaris een 
imposante lĳst van ‘aanbreng van goederen die vrouwe Sibilla Verdion, 
huisvrouw van Cornelis van Hengst’ vastleggen: de documenten 
vermelden onder meer ‘de buytenplaats Schoondersigt’, ‘1 huys op de 
Oudegragt nevens 1 huysje daarbĳ en 2 kamertjes te Lauwersteegje 
gekogt voor 6500 [gulden, EC], nog onkosten aan vertimmering 2615 
[gulden, EC].’ Naast diverse huizen en ander onroerend goed in en 
om Utrecht bezat ze een immense hoeveelheid aan waardepapieren, 
waaronder een lange lĳst aan Nederlandse obligaties en Engelse en 
Franse effecten.2 Zĳ was daarmee een aantrekkelĳke partĳ voor 
haar zes jaar jongere echtgenoot Cornelis: ze bracht het enorme 
vermogen van 280.000 gulden mee naar de familie Van Hengst. Als 
kapitaalkrachtige vrouw in de achttiende eeuw behoorde ze tot de 
Utrechtse elite. Sara Sibilla Verdions rĳkdom kwam niet uit de lucht vallen. Onder-
zoek naar de herkomst van haar rĳkdom laat zien hoe die mede zĳn 
oorsprong had in koloniale systemen van exploitatie en was gebaseerd 
op de inzet van arbeid door slaafgemaakten, in het geval van Sara 
Sibilla Verdion in Azië. Deze zoektocht naar de koloniale wortels van 
de persoonlĳke welvaart van Utrechtse burgers sluit aan bĳ recent",Historical Slavery,1
"SARA SIBILLA VERDION EN SIBILLA VAN BATAVIA 
145
te achterhalen, hoewel we zeker weten dat Afrikanen en Aziaten in 
Utrecht hebben geleefd. Het bĳzondere aan het huishouden van Sara 
Sibilla Verdion is dat er bronnen van bewaard zĳn gebleven, en we zo 
enig inzicht kunnen krĳgen in het leven van een Aziatische vrouw 
in Utrecht. Zo krĳgen we een indruk van de verhouding tussen de 
Utrechtse boven- en de (gekoloniseerde) onderlaag van de bevolking, 
al is het nog altĳd een beperkt beeld. Indisch huishouden
Over Sara Sibilla Verdion is tamelĳk veel bekend. Er is over haar ge-
publiceerd en er is een schilderĳ in het bezit van haar nakomelingen 
dat vermoedelĳk een portret van haar is. Het is geen toeval dat in 
de archieven relatief veel gegevens over Sara Sibilla Verdion terug 
te vinden zĳn. Toenmalige machtsverhoudingen die bepaalden hoe 
mensen in relatie tot elkaar stonden, werken nog steeds door in wat 
heden ten dage terug is te vinden over het leven van vroeger. Mensen 
uit de elite met macht, rĳkdom en een opleiding lieten volop sporen 
na: brieven, logboeken en handtekeningen op notarisstukken. Dat 
geldt ook voor Sara Sibilla Verdion. Van minder machtige mensen is 
veel minder bewaard gebleven en van slaafgemaakten zelf zo goed 
als niets – schrĳven konden ze veelal niet, en als koopwaar werd hun 
niets gevraagd.",Colonialism,0
"Het bĳzondere van het archiefmateriaal dat over Sara Sibilla Verdion 
beschikbaar is, is dat daaruit blĳkt dat zĳ ten minste drie uit Azië 
afkomstige huisgenoten in haar huis aan de Minrebroederstraat had. Hun namen waren Siti van Batavia, Lucretia van Batavia en Jan van 
Biesing; de laatste was een zoon van Lucretia. Hun aanwezigheid in 
huis moet voor Sara Sibilla Verdion een vertrouwde Indische sfeer 
met zich hebben meegebracht, aangezien zĳ zelf eveneens in Azië 
was geboren en getogen. Sara Sibilla Verdion werd op 12 september 
1709 in Batavia, het huidige Jakarta, gedoopt als dochter van Govert 
Verdion (1681-1711) en Anna Catharina Comans (1684-1731). Beide ouders 
waren eveneens in Azië geboren en opgegroeid. Sara Sibilla Verdions 
grootvader Godard Verdion kwam in 1650 in de buurt van Rouen ter 
wereld, de hoofdstad van Normandië. Na zĳn overtocht naar Azië 
vestigde Godard Verdion zich als goud- of zilversmid in Batavia. Zĳn 
zoon Govert klom op tot onderkoopman bĳ de voc. Batavia was de",Colonialism,0
"146 
ESTHER CAPTAIN
grootste Nederlandse vestiging in Azië en vormde het centrum van het 
voc-rĳk. Het gezin was in goeden doen en de jonge Sara Sibilla Verdion 
groeide in welstand op. In een artikel van A.B.R. du Croo lezen we het 
volgende over haar jeugd:
‘Sara Sibilla zal wel een typische Indische jeugd hebben gehad. Dat 
begon er al mee, dat zĳ niet gebakerd werd. Daar was de temperatuur 
niet naar. […] Verder zal zĳ twee of drie baboes hebben gehad, die 
over haar waakten en haar vertroetelden. […] Wat voor opvoeding 
Sara Sibilla heeft genoten, is de vraag. Europese meisjes werden aan 
de zorgen van bediendes toevertrouwd, over wie de kinderen heer en 
meester waren. Zĳ kregen nauwelĳks of geen onderwĳs en hoefden 
geen vinger uit te steken in het huishouden.’4
Batavia telde in 1730 30.500 slaafgemaakten die in huishoudens, planta-
ges en voc-werkplaatsen leefden, vaak onder fysiek en mentaal zware 
omstandigheden.5 De ongelĳkwaardige verhouding tussen Europese 
kinderen en volwassen Indische huisslaven die in het citaat naar voren 
komt, zal voor Sara Sibilla Verdion vanzelfsprekend zĳn geweest.",Historical Slavery,1
"SARA SIBILLA VERDION EN SIBILLA VAN BATAVIA 
149
toestemming krĳgen om slaafgemaakten mee te nemen. Zo kwamen 
toch veel Aziatische mannen en vrouwen, voormalige slaafgemaakten, 
in de loop van de zeventiende, achttiende en negentiende eeuw in 
de Republiek terecht. De stad Amsterdam kende bĳvoorbeeld sinds 
1644 een bepaling waarin stond dat de stad officieel geen slavernĳ 
erkende en dat ieder mens in Amsterdam vrĳ was.10 Slaafgemaakten 
uit Azië maakten van deze bepaling gebruik om hun vrĳheid te 
verkrĳgen: in Amsterdam (en waarschĳnlĳk ook in andere steden) 
konden zĳ worden vrĳgemaakt en bĳ terugkeer in Batavia werden 
zĳ vrĳe burgers.11 Het is niet duidelĳk welke status Siti van Batavia, 
Lucretia van Batavia en Jan van Biesing hadden toen zĳ deel waren van 
het Utrechtse huishouden van Sara Sibilla Verdion: waren ze onvrĳe 
slaafgemaakten? Of waren ze vrĳe personen? Hoe dan ook zullen ze 
binnen het gezin Van Hengst hun eigen taken hebben gehad, zoals het 
doen van inkopen, de zorg voor de kinderen, schoonmaken van en 
onderhoud aan en om het huis. Hun levens aan de Minrebroederstraat 
20 waren nauw met elkaar verstrengeld: overdag waren Sara Sibilla, 
Cornelis en de kinderen in hun woonvertrekken te vinden, waar Siti 
en Lucretia hun maaltĳden zullen hebben bereid en opgediend en 
allerlei andere taken verrichtten. Toch zal er waarschĳnlĳk sprake 
zĳn geweest van gescheiden domeinen, omdat bedienden doorgaans 
maar tot een beperkt deel van het huis toegang hadden en in hun 
eigen bediendenkamers woonden. Wel wordt uit de testamenten van Sara Sibilla Verdion duidelĳk 
dat alle drie elk de jaarlĳkse rente ‘op een capitaal van thienduizend 
gulden’ zouden ontvangen ‘soo lange en tot er tĳd en wĳlen als zĳ 
sich hier ten lande sullen ophouden’.12 De optie dat Siti, Lucretia en 
Jan vrĳe personen waren of zouden worden, blĳkt mogelĳk uit het 
gegeven dat Sara Sibilla Verdion in haar testament rekening hield met 
de mogelĳkheid dat de drie naar Azië zouden willen terugkeren: ‘bĳ 
vertrek van deselve van hier naar Oostindien, aan ieder van daar van 
het gemelde capitaal van thienduizend gulden zal moeten worden 
overgeven en ter hand worden gestelt de somme van vĳftien hondert 
gulden alle het selve also aan de gemelde Siti en Lucretia van Batavia 
mitsgaders [evenals, EC] Jan van Biesing’.13 Dit lĳkt er inderdaad op te 
wĳzen dat Siti, Lucretia en Jan vrĳe Aziaten waren (geworden) die zelf 
konden beslissen waar ze zich wilden vestigen. Het is niet duidelĳk of 
Lucretia van Batavia en haar zoon naar Batavia zĳn vertrokken; over 
hen is verder weinig bekend.",Historical Slavery,1
"‘Wat een vreemd lot!’, roept hoofdpersoon Cécile vervolgens uit. ‘In 
Guinea te worden geboren, te worden verkocht door je ouders, suiker 
te planten op Jamaica, bĳ Engelsen te dienen in Londen en te sterven 
bĳ Lausanne!’7
Meer dan verbazing en treurnis over deze man, gedurende zĳn leven 
ver van zĳn geboorteplaats verwĳderd en nu eenzaam en alleen stervend 
in Lausanne, spreekt niet uit de roman. Cécile concludeert berustend: 
‘Of men in zĳn land of ergens anders doodgaat, of men langen of korten 
tĳd geleefd heeft, of men wat meer of wat minder verdriet of plezier heeft 
gehad, er komt een ogenblik waarop dat geen enkel verschil maakt: 
de koning van Frankrĳk zal eens zĳn als deze neger.’8 Geheel in de 
revolutionaire tĳdsgeest van dat moment relativeerde Belle van Zuylen 
het belang van rangen en standen, maar veroordeelde zĳ slavernĳ op 
zich niet. Het benadrukken van het ‘meer of wat minder verdriet of",Historical Slavery,1
