chunk_id,text_for_scoring,score_Contemporary_Manifestations,score_Historical_Slavery_Colonialism,score_Structural_Continuity_Neocolonial,bertje_score_Contemporary_Manifestations,bertje_score_Historical_Slavery_Colonialism,bertje_score_Structural_Continuity_Neocolonial,cosine_primary,bertje_primary
0cd00362:00117,britse koloniën zuid-afrika guyana bovendien informatie gegeven beroep huidskleur informatie ontbrak nederlandse waarschijnlijk huidskleur formeel rol speelde juridische status slavenregisters dankzij informatie rijke bron demografisch genealogisch slaafgemaakten werden lid familie vaders werden nooit familieonderzoek alleen vrouwelijke lijn gedaan tenzij koppeling gemaakt zoals burgerlijke stand late ontstaan ruim afschaffing trans-atlantische maakt vrijwel onmogelijk mensen verbinden specifieke slavenschip waarmee afrika laatste beperkende factor onderzoek ontbreken sommige slavenregisters curaçao enige suriname vrijwel compleet vanaf terwijl oudere series gaten slavenregisters nederlands-indië bestaan alleen slavenregisters context bieden betrekking zoals testamenten waarin naam slaafgemaakte slaveneigenaar sinds publicatie slavenregisters tienduizenden mensen hele wereld zoek gegaan voorouders registers gebruikt toneel onderwijs slavernijverleden zichtbaar wetenschappers biedt grote hoeveelheid informatie bovendien kans alleen individuele levens reconstrueren structuren daarachter zoals opvallende verschil sterfte tussen mannen vrouwen suriname betere overlevingskansen slaafgemaakten hdsc uiteindelijke doel reconstructie maken complete bevolking suriname curaçao tussen zodat doorwerking slavernij kolonialisme betrekking verschillende generaties onderzocht reden burgerlijke stand suriname gedigitaliseerd verbonden slavenregisters registers contractarbeiders vanaf suriname,3.999137853724749,4.250827560256969,2.00599339707708,5.0975056,5.0153036,3.0241308,Historical_Slavery_Colonialism,Contemporary_Manifestations
0cd00362:00148,drie terreinen grotendeels onderbelicht gebleven bijzondere verdienen processen culturele marginalisatie inclusie niseerde daarbinnen zeer onderzoek verrichten orale betekenis identiteitsbehoud koloniaal verzet functie nationale sporadisch onderzoek gedaan werking tussen verschillende koloniën praktisch onderzoek vormen ontwikkeling bijzonder aandachtsgebied hierbinnen vormt invloed afrikaanse talen pidgins creooltalen waarbij vanzelfsprekend samenwerking afrikaanse moedertaalsprekers onontbeerlijk onderzoek inwoners voormalige koloniën koloniale literatuur ander perspectief krijgen afrikaanse nederlands-caribische nooit onderzoek missionaire literatuur koloniaal instrumentarium nauwelijks nederlandse kant weinig gedaan ideeën zoeken maken koloniale verhoudingen zoals verkeerde inschattingen onvermogen kant medaille doorwerkingen nederlandse koloniale betreffende taal sinds jaren vijftig onderzocht rapporten aanbevelingen uitvoering stuit vaak vele zoals nuïteit tekort middelen expertise politieke ming den nederlandse kant weinig openlijke steun innovatieve ideeën taalbeleid caribische eilanden geformuleerd tijd reële kansen geven getekende raamovereenkomsten tussen landen afschaffingen doorwerkingen straalt erkenning hoogste papiaments algemeen gebezigde taal,5.595803820974839,5.642895754342834,4.873551649930324,6.4877615,5.6006413,4.941349,Historical_Slavery_Colonialism,Contemporary_Manifestations
0cd00362:00149,belang aandacht doorwerking kolonialisme taalsituatie vaak precaire situatie volkstalen goed startpunt ondersteuning geven vaak behoorlijk vormgegeven vooral gebrek structurele caroline drieënhuizen slavernij visuele bronnen slavernij lijkt eerste oog weinig zichtbaar kaarten minst gaat alom aanwezig gewelddadigheid sterk verbeelding sprekend vroegmoderne negentiende- eeuwse afbeeldingen surinaamse indonesische houdens koloniale stadsimpressies zowel suriname indonesië witte hutten wuivende palmen ogen sommigen vooral schijn moeten breder vooral afbeeldingen koloniën weergave historische afgeleide meeste visuele bronnen product voornamelijk blik koloniaal via beïnvloed opvattingen kijken beeld gebrachte koloniale wereld verkrijgen informatie leefomstandigheden afbeeldingen zeggen vooral manier waarop kolonisator keek koloniale context sociale verschillen werden aangebracht wereld zeggen paradoxaal genoeg minder mensen wereld dienen derhalve bewust onze eigen positie bijbehorende blinde onze manier kijken cultureel sociaal kleur kunsthistoricus elmer eerst uitvoerig onderzoek deed beeldvorming rond slavernij wees afbeeldingen slaafgemaakten resultaat westerse visies sturend beeldvorming,6.586373999818313,6.897872975637556,5.907297129945951,6.400527,5.8251696,5.311567,Historical_Slavery_Colonialism,Contemporary_Manifestations
0cd00362:00154,scheiding tussen verzamelgebieden scheiding aangebracht tussen nederland gekoloniseerde tussen groepen tussen maatschappelijke werkelijkheid kolonialisme beleving schoonheid hogere klasse diepgaand begrip kunstverzamelingen nodig beter zicht krijgen relatie tussen nederlandse esthetiek koloniale systeem aanwezigheid mensen seerd gebied anders onderzoek nodig invloed koloniale periode gehad nederlandse afschaffingen doorwerkingen kunst daarmee ontstaat completer beeld wording hedendaagse nederland rol ding kunst categorisering kunst gespeeld vormen noties nederlandse samenleving mensen ga eerst relatie tussen ras koloniale ras sociaal construct koloniale economische structuur timeerd tegelijkertijd lang onderbelichte erfenis achtergelaten denken elites kijk groep profijt trok weten gegoede klasse betaalde vervaardiging kunst acht objecten illustreren daarbij relatie tussen koloniaal denken ontwikkeling visuele richt hand vier objecten blik zwarte mens ras verbeelding nieuwe wereldorde slavernij alle evenals discriminatie dueel koloniale periode werden fenomenen elkaar gekoppeld sociaal construct gebruikt nieuwe wereldverhouding mogelijk iberisch schiereiland samenleving waar joden moslims naast elkaar woonden huidskleur bepalend iemands rang,5.9827392957280505,6.191688940972636,4.765407822033289,6.3323965,6.130763,4.3262877,Historical_Slavery_Colonialism,Contemporary_Manifestations
0cd00362:00158,zowel verbeeldingen concepten werden gebruikt legitimatie systeem kritisch ontstaan beschouwende grond duiding zullen nieuwe nieuwe koloniale elites opdrachtgever koloniale systeem vervulden mensen europa hoge posities gekoloniseerd verwierven bezit dood via familie-erfenissen werden kleinkinderen verwanten europa eigenaren koloniaal onroerend roerend waaronder koloniale elite slechts groep woonde nederland achttiende negentiende vanwege sterke schap koloniale economie oudsher zochten vonden leden koninklijke adellijke families huwelijkspartners elders via huwelijken werden banden economische posities werden netwerken gebouwd waarbinnen smaak gewoontes rituelen werden elite diverse delen europa stond onderling ontstonden kunsthistorici wijzen vaak gedrag verklaring destijds ontstane vigerende daarmee blijft specifiekere analyse vooralsnog waar beeld eerst relatie specifieke lokale regels economische belangrijke vragen inzicht schaffen boodschap overgebracht redenen daarvoor zoals hierboven vermeld ontwikkeling zien beeldtaal samenhangt begin einde begin diende verbeelding slavernij ter chisch wereldbeeld gecreëerd waarin ras instrumenteel waarbij verwezen voorbeeld hiervan kast gemaakt tussen afgebeeld meubel materialen tropen versierd taferelen oude,5.084455537053817,4.627603157276441,3.766150999879505,5.349909,5.7314906,4.5812783,Contemporary_Manifestations,Historical_Slavery_Colonialism
0cd00362:00161,zien scène franse roman paul virginie waarin twee verdwaalde witte kinderen eiland mauritius huis gebracht slavernij hoewel mannen vrij sprake duidelijk schrijnend contrast tussen hen zwarte dragers goud uitgevoerde draagstoel lang afschaffing slavernij idee hoogstraten ogen zwarte mensen herhaald etruria circa pendule paul circa afschaffingen doorwerkingen vier windrichtingwijzers waarmee elke figuur eigen zwarte man enige blaast kenmerk veelvuldig terugkomt verbeelding mensen afrikaanse afkomst afbeelding thuishoren nederland nederland bestaat relatief klein aantal studies samen zicht vormen objecten waarop zwarte mens toont samenhang archief- historisch ontdekken valt nederlanders kleur vanaf zestiende bovendien groeien belangstelling koloniale geschiedenis publieke collecties waarin objecten verzameld weer nieuwe vragen behalve wereld objecten licht werpen leven sociale lijkt nieuwe informatie bieden ontwikkeling tentoonstellen kleur negentiende twintigste eeuw koloniale circa staat slavernij mogelijke invalshoek focus militaire afbeeldingen daarvan mannen afrikaanse afkomst leger vaak soms stereotyperende,5.234089934606898,5.378157411104719,3.837611723042942,5.542561,5.011872,3.7146075,Historical_Slavery_Colonialism,Contemporary_Manifestations
0cd00362:00162,tegelijkertijd lijkt gelijkwaardigheid zwarte man rijdt paard soldaten kort nadat slavernij afgeschaft franse saint kwam nederland frans bewind frankrijk zwarte groep vrije slaafgemaakte mensen klommen maatschappelijke vereeuwigd verandering bataafse republiek bestudeerd hand schilderij waarop man staat afgebeeld lijkt adjudant markt jan afschaffingen doorwerkingen andersoortige objecten handvatten bieden leven ervaringen slaafgemaakten kort werden halsbanden nederlandse museale collecties steevast ceerd terwijl halsband veelvuldig terug vinden geschilderd motief verschillende europese archiefonderzoek bewijst banden gebruiksvoorwerp vervaardigd koloniale bedienden vast plaatste lezer oproep amsterdamsche courant verloren gouden horloge silvere sluyting halsbant interessant zoeken gebruik gruwelijke banden verhoudt okale wet omtrent bezit slaafgemaakten specifieke economische politieke belangen personen banden lieten dergelijke band praktisch vooral inspectie regiment cavalerie cornelis troost voorgrond staat zwarte afschaffingen doorwerkingen symbolisch stond wens koloniale nederland,5.378178895654167,5.126934842101288,3.757560122500849,5.6301556,5.639656,3.7687829,Contemporary_Manifestations,Historical_Slavery_Colonialism
0cd00362:00220,ondanks toename aantal onderzoeken kwam onderwerp nederland daarbuiten pas echt stroomversnelling afrikaanse dekolonisatie opkomst afrikastudies name focus doorwerking slavenhandel leefgemeenschappen afrika bijdrage economische opkomst onontbeerlijk academische kennis nederlanders atlantische centraal onderzoek stond meestal handel grondstoffen hoofdrolspelers nederlandse eind twintigste eeuw raakte onderzoek nederlandse aanwezigheid afrika invloed vakgebieden atlantische geschiedenis leidde nieuwe golf waarin nieuwe vragen actoren beeld waaronder particuliere ondernemers manier zakendoen diverse afrikaanse zoals senegambia laatste golf publicaties maakt duidelijk eerste contacten tussen republiek atlantische kust afrika teruggaan laatste decennium zestiende begonnen particuliere kooplieden diverse geografische religieuze afkomst grootste hollandse zeeuwse havensteden handel drijven allerlei waaronder bijenwas afrikaanse handel vond plaats diverse havens sierra leone zogenaamde goud- huidige destijds wel deelgenomen slechts mondjesmaat voornamelijk angolese waar vraag arbeidskrachten spaanse koloniën handel atlantische kustgebieden afrika kooplieden republiek begin geheel afhankelijk lange zeereizen boord meegebrachte sloepen waarmee handel konden drijven langs kust loop tijd zochten kooplieden permanente basis eerst deden paar vertegenwoordigers achter kleine woningen land boord lichte scheepjes,4.210375628684272,4.2376096723345125,3.158794761242256,5.312523,5.1608095,4.236657,Historical_Slavery_Colonialism,Contemporary_Manifestations
0cd00362:00250,historici spreken context liever spectrum onvrijheid reikt mensen soort horigen deel grond dienden bewerken mensen echt bezit handelswaar werden staat slavernij koloniale slavernij viel laatste koloniale ving werden slaafgemaakte mensen ingezet zware fysieke arbeid voc havens plantages huishoudens koloniale samenleving stand houden systeem afhankelijk voortdurende aanvoer nieuwe studies regionale slavenhandel onderscheiden aantal omstandigheden waardoor mensen den handelaren mensen konden honger armoede gedwongen zichzelf directe familieleden gebeurde vaak gevolg natuurrampen schulden oorzaak schulden slavernij gedwongen schuldenaren slavernij straf crimineel geval oorlog gebeurde mensen krijgsgevangene slaaf gemaakt slot mensenroof oorzaak schilderij willem troost paleis buitenzorg aardbeving oktober nederlandse koloniale slavernij wereldwijd hoewel categorisering helder helemaal lijk welke omstandigheden relatief vaakst mensen weten precies koloniale heid processen slaaf staat diversiteit slavernijpraktijken verwevenheid tussen lokale koloniale slavenhandel indonesische archipel gezien gefragmenteerde staat onderzoek overzichtswerk geschiedenis slavernij indonesië onmogelijk volledig beeld plaats daarvan zoomt drie gebieden waar namen pasop paloepose timor,6.895956913755049,6.888098227448681,6.479784354780005,5.899206,7.062086,5.5404572,Contemporary_Manifestations,Historical_Slavery_Colonialism
0cd00362:00263,oprichting wic bevestigden versterkten staten-generaal eigen soevereine machtsaanspraken geval voc generaal direct betrokken afgevaardigde staten-generaal zitting directieraad verwevenheid tussen overheid nie kwam duidelijk uiting taakomschrijving voorbeeld nieuw front openen oorlog financiering militaire expedities staten-generaal namen oorlogsmachine wic draaiende leden staten-generaal zichzelf dragende rol deelden vormgeven uitvoeren koloniale politiek republiek betekende verantwoordelijkheid droegen nederlandse deelname trans-atlantische eerste instantie private ondernemers hagen atief namen handelen slaafgemaakte waarvoor fiat kregen oprichting wic slavenhandel atlantisch gebied vervolgens onderdeel compagniesmonopolie vanwege verwevenheid tussen staten-generaal zekere zin verovering portugese suikerplantages noordoost-brazilië verschillende forten west-afrikaanse kust jaren dertig begin jaren veertig zeventiende eeuw groeide vanuit afrika kernbeleid daarbij stelden staten-generaal richtlijnen gebruik slavenarbeid reguleren manier,4.562078570767101,4.802409788567632,4.83553701723794,3.7806976,4.5693502,3.818272,Structural_Continuity_Neocolonial,Historical_Slavery_Colonialism
